DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LU,2019,3.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LU,2020,4.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LU,2021,3.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2000,26.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2001,23.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2002,24.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2003,23.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2004,22.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2005,19.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2006,18.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2007,19.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2008,14.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2009,11.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2010,10.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2011,8.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2012,8.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2013,8.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2014,10.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2015,9.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2016,8.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2017,7.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2018,7.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2019,6.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2020,7.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,LV,2021,7.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2000,3.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2001,4.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2002,4.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2003,4.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2004,3.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2005,4.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2006,2.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2007,3.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2008,2.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2009,3.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2010,3.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2011,3.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2012,2.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2013,4.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2014,2.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2015,2.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2016,5.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2017,4.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2018,3.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2019,3.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2020,2.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,MT,2021,1.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2000,6.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2001,6.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2002,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2003,6.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2004,4.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2005,4.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2006,4.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2007,4.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2008,4.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2009,3.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2010,3.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2011,3.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2012,3.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2013,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2014,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2015,3.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2016,3.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2017,3.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2018,3.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2019,3.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2020,3.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NL,2021,2.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2000,7.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2001,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2002,6.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2003,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2004,5.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2005,4.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2006,5.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2007,4.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2008,5.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2009,4.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2010,4.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2011,3.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2012,2.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2013,3.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2014,2.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2015,2.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2016,2.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2017,2.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2018,2.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2019,2.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2020,1.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,NO,2021,1.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2000,16.5,b
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2001,14.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2002,15.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2003,14.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2004,15.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2005,14.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2006,13.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2007,14.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2008,14.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2009,12.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2010,10.3,b
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2011,11.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2012,9.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2013,8.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2014,8.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2015,7.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2016,8.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2017,7.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2018,7.5,e
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2019,7.7,e
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2020,6.6,ep
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PL,2021,5.9,ep
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2000,17.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2001,16.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2002,15.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2003,14.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2004,12.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2005,11.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2006,9.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2007,9.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2008,8.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2009,7.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2010,8.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2011,8.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2012,6.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2013,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2014,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2015,5.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2016,5.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2017,5.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2018,6.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2019,6.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2020,5.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,PT,2021,5.4,bp
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2000,11.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2001,11.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2002,11.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2003,10.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2004,11.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2005,12.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2006,12.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2007,13.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2008,14.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2009,13.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2010,11.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2011,10.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2012,10.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2013,9.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2014,9.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2015,9.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2016,9.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2017,10.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2018,9.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2019,9.6,e
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2020,8.5,e
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,RO,2021,9.3,e
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2000,6.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2001,6.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2002,6.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2003,5.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2004,5.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2005,4.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2006,4.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2007,5.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2008,4.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2009,3.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2010,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2011,3.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2012,3.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2013,2.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2014,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2015,2.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2016,2.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2017,2.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2018,3.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2019,2.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2020,2.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SE,2021,2.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2000,15.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2001,14.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2002,13.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2003,12.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2004,13.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2005,12.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2006,13.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2007,14.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2008,10.6,b
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2009,8.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2010,6.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2011,6.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2012,6.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2013,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2014,5.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2015,5.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2016,6.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2017,5.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2018,4.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2019,4.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2020,3.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SI,2021,5.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2000,11.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2001,11.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2002,11.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2003,12.2,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2004,11.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2005,11.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2006,11.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2007,12.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2008,11.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2009,7.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2010,6.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2011,6.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2012,6.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2013,4.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2014,5.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2015,5.7,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2016,5.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2017,5.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2018,4.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2019,5.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2020,4.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,SK,2021,4.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2000,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2001,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2002,6.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2003,6.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2004,5.6,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2005,5.5,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2006,5.4,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2007,5.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2008,4.3,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2009,3.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2010,3.0,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2011,3.1,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2012,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2013,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2014,2.9,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2015,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2016,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2017,2.8,
ESTAT:SDG_11_40(1.0),11/05/23 11:00:00,A,TOTAL,RT,UK,2018,2.8,
